driver_id,team_id,race_name,year,compound,stint_start_lap,tyre_life,is_valid
VER,red_bull,Bahrain Grand Prix,2022,SOFT,1.0,17.0,1
VER,red_bull,Bahrain Grand Prix,2022,SOFT,15.0,16.0,1
VER,red_bull,Bahrain Grand Prix,2022,MEDIUM,31.0,13.0,1
VER,red_bull,Bahrain Grand Prix,2022,SOFT,44.0,14.0,1
GAS,racing_bulls,Bahrain Grand Prix,2022,SOFT,1.0,17.0,1
GAS,racing_bulls,Bahrain Grand Prix,2022,MEDIUM,15.0,18.0,1
GAS,racing_bulls,Bahrain Grand Prix,2022,HARD,33.0,13.0,0
PER,red_bull,Bahrain Grand Prix,2022,SOFT,1.0,18.0,1
PER,red_bull,Bahrain Grand Prix,2022,MEDIUM,16.0,18.0,1
PER,red_bull,Bahrain Grand Prix,2022,SOFT,34.0,13.0,1
PER,red_bull,Bahrain Grand Prix,2022,SOFT,44.0,17.0,1
ALO,alpine,Bahrain Grand Prix,2022,SOFT,1.0,14.0,1
ALO,alpine,Bahrain Grand Prix,2022,MEDIUM,12.0,14.0,1
ALO,alpine,Bahrain Grand Prix,2022,HARD,26.0,17.0,0
ALO,alpine,Bahrain Grand Prix,2022,SOFT,43.0,15.0,1
LEC,ferrari,Bahrain Grand Prix,2022,SOFT,1.0,15.0,1
LEC,ferrari,Bahrain Grand Prix,2022,SOFT,16.0,19.0,1
LEC,ferrari,Bahrain Grand Prix,2022,MEDIUM,32.0,15.0,1
LEC,ferrari,Bahrain Grand Prix,2022,SOFT,47.0,14.0,1
STR,aston_martin,Bahrain Grand Prix,2022,SOFT,1.0,18.0,1
STR,aston_martin,Bahrain Grand Prix,2022,SOFT,19.0,20.0,1
STR,aston_martin,Bahrain Grand Prix,2022,MEDIUM,39.0,7.0,0
STR,aston_martin,Bahrain Grand Prix,2022,SOFT,46.0,12.0,1
MAG,haas,Bahrain Grand Prix,2022,SOFT,1.0,14.0,1
MAG,haas,Bahrain Grand Prix,2022,SOFT,15.0,23.0,1
MAG,haas,Bahrain Grand Prix,2022,MEDIUM,35.0,12.0,1
MAG,haas,Bahrain Grand Prix,2022,SOFT,47.0,14.0,1
TSU,racing_bulls,Bahrain Grand Prix,2022,SOFT,1.0,15.0,1
TSU,racing_bulls,Bahrain Grand Prix,2022,MEDIUM,16.0,14.0,1
TSU,racing_bulls,Bahrain Grand Prix,2022,SOFT,30.0,15.0,1
TSU,racing_bulls,Bahrain Grand Prix,2022,SOFT,45.0,16.0,1
ALB,williams,Bahrain Grand Prix,2022,SOFT,1.0,13.0,1
ALB,williams,Bahrain Grand Prix,2022,MEDIUM,14.0,22.0,1
ALB,williams,Bahrain Grand Prix,2022,MEDIUM,36.0,13.0,1
ALB,williams,Bahrain Grand Prix,2022,SOFT,47.0,14.0,1
ZHO,sauber,Bahrain Grand Prix,2022,SOFT,1.0,15.0,1
ZHO,sauber,Bahrain Grand Prix,2022,MEDIUM,16.0,22.0,1
ZHO,sauber,Bahrain Grand Prix,2022,MEDIUM,38.0,8.0,0
ZHO,sauber,Bahrain Grand Prix,2022,SOFT,46.0,15.0,1
HUL,aston_martin,Bahrain Grand Prix,2022,SOFT,1.0,19.0,1
HUL,aston_martin,Bahrain Grand Prix,2022,SOFT,20.0,18.0,1
HUL,aston_martin,Bahrain Grand Prix,2022,MEDIUM,38.0,7.0,0
HUL,aston_martin,Bahrain Grand Prix,2022,SOFT,45.0,13.0,1
RIC,mclaren,Bahrain Grand Prix,2022,MEDIUM,1.0,17.0,1
RIC,mclaren,Bahrain Grand Prix,2022,SOFT,18.0,16.0,1
RIC,mclaren,Bahrain Grand Prix,2022,HARD,34.0,11.0,0
RIC,mclaren,Bahrain Grand Prix,2022,SOFT,45.0,13.0,1
OCO,alpine,Bahrain Grand Prix,2022,SOFT,1.0,14.0,1
OCO,alpine,Bahrain Grand Prix,2022,MEDIUM,15.0,16.0,1
OCO,alpine,Bahrain Grand Prix,2022,HARD,31.0,13.0,0
OCO,alpine,Bahrain Grand Prix,2022,SOFT,44.0,17.0,1
NOR,mclaren,Bahrain Grand Prix,2022,MEDIUM,1.0,24.0,1
NOR,mclaren,Bahrain Grand Prix,2022,HARD,25.0,17.0,0
NOR,mclaren,Bahrain Grand Prix,2022,SOFT,42.0,4.0,0
NOR,mclaren,Bahrain Grand Prix,2022,SOFT,46.0,15.0,1
HAM,mercedes,Bahrain Grand Prix,2022,SOFT,1.0,13.0,1
HAM,mercedes,Bahrain Grand Prix,2022,HARD,12.0,17.0,0
HAM,mercedes,Bahrain Grand Prix,2022,MEDIUM,28.0,17.0,1
HAM,mercedes,Bahrain Grand Prix,2022,SOFT,45.0,16.0,1
MSC,haas,Bahrain Grand Prix,2022,SOFT,1.0,12.0,1
MSC,haas,Bahrain Grand Prix,2022,MEDIUM,13.0,23.0,1
MSC,haas,Bahrain Grand Prix,2022,SOFT,36.0,24.0,1
SAI,ferrari,Bahrain Grand Prix,2022,SOFT,1.0,17.0,1
SAI,ferrari,Bahrain Grand Prix,2022,SOFT,15.0,19.0,1
SAI,ferrari,Bahrain Grand Prix,2022,MEDIUM,34.0,11.0,0
SAI,ferrari,Bahrain Grand Prix,2022,SOFT,45.0,16.0,1
LAT,williams,Bahrain Grand Prix,2022,SOFT,1.0,14.0,1
LAT,williams,Bahrain Grand Prix,2022,SOFT,15.0,18.0,1
LAT,williams,Bahrain Grand Prix,2022,MEDIUM,33.0,13.0,1
LAT,williams,Bahrain Grand Prix,2022,SOFT,46.0,15.0,1
RUS,mercedes,Bahrain Grand Prix,2022,SOFT,1.0,18.0,1
RUS,mercedes,Bahrain Grand Prix,2022,HARD,16.0,19.0,1
RUS,mercedes,Bahrain Grand Prix,2022,MEDIUM,34.0,12.0,1
RUS,mercedes,Bahrain Grand Prix,2022,SOFT,46.0,14.0,1
BOT,sauber,Bahrain Grand Prix,2022,SOFT,1.0,17.0,1
BOT,sauber,Bahrain Grand Prix,2022,MEDIUM,15.0,22.0,1
BOT,sauber,Bahrain Grand Prix,2022,MEDIUM,37.0,9.0,0
VER,red_bull,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
VER,red_bull,Saudi Arabian Grand Prix,2022,HARD,17.0,34.0,1
GAS,racing_bulls,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,15.0,1
GAS,racing_bulls,Saudi Arabian Grand Prix,2022,HARD,16.0,35.0,1
PER,red_bull,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,15.0,1
PER,red_bull,Saudi Arabian Grand Prix,2022,HARD,16.0,35.0,1
ALO,alpine,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
ALO,alpine,Saudi Arabian Grand Prix,2022,HARD,17.0,20.0,1
LEC,ferrari,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
LEC,ferrari,Saudi Arabian Grand Prix,2022,HARD,17.0,34.0,1
STR,aston_martin,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,14.0,1
STR,aston_martin,Saudi Arabian Grand Prix,2022,HARD,14.0,37.0,1
MAG,haas,Saudi Arabian Grand Prix,2022,HARD,1.0,39.0,1
MAG,haas,Saudi Arabian Grand Prix,2022,MEDIUM,38.0,15.0,1
ALB,williams,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,13.0,1
ALB,williams,Saudi Arabian Grand Prix,2022,HARD,14.0,35.0,1
ZHO,sauber,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
ZHO,sauber,Saudi Arabian Grand Prix,2022,HARD,17.0,34.0,1
HUL,aston_martin,Saudi Arabian Grand Prix,2022,HARD,1.0,38.0,1
HUL,aston_martin,Saudi Arabian Grand Prix,2022,MEDIUM,38.0,14.0,1
RIC,mclaren,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,8.0,0
RIC,mclaren,Saudi Arabian Grand Prix,2022,HARD,9.0,28.0,1
OCO,alpine,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
OCO,alpine,Saudi Arabian Grand Prix,2022,HARD,17.0,34.0,1
NOR,mclaren,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
NOR,mclaren,Saudi Arabian Grand Prix,2022,HARD,17.0,34.0,1
HAM,mercedes,Saudi Arabian Grand Prix,2022,HARD,1.0,41.0,1
HAM,mercedes,Saudi Arabian Grand Prix,2022,MEDIUM,41.0,10.0,0
SAI,ferrari,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
SAI,ferrari,Saudi Arabian Grand Prix,2022,HARD,17.0,34.0,1
LAT,williams,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,15.0,1
RUS,mercedes,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
RUS,mercedes,Saudi Arabian Grand Prix,2022,HARD,17.0,34.0,1
BOT,sauber,Saudi Arabian Grand Prix,2022,MEDIUM,1.0,16.0,1
BOT,sauber,Saudi Arabian Grand Prix,2022,HARD,17.0,19.0,1
VER,red_bull,Australian Grand Prix,2022,MEDIUM,1.0,18.0,1
VER,red_bull,Australian Grand Prix,2022,HARD,19.0,21.0,1
GAS,racing_bulls,Australian Grand Prix,2022,MEDIUM,1.0,21.0,1
GAS,racing_bulls,Australian Grand Prix,2022,HARD,22.0,37.0,1
PER,red_bull,Australian Grand Prix,2022,MEDIUM,1.0,20.0,1
PER,red_bull,Australian Grand Prix,2022,HARD,21.0,38.0,1
ALO,alpine,Australian Grand Prix,2022,HARD,1.0,39.0,1
ALO,alpine,Australian Grand Prix,2022,MEDIUM,40.0,14.0,1
ALO,alpine,Australian Grand Prix,2022,MEDIUM,54.0,4.0,0
LEC,ferrari,Australian Grand Prix,2022,MEDIUM,1.0,22.0,1
LEC,ferrari,Australian Grand Prix,2022,HARD,23.0,36.0,1
STR,aston_martin,Australian Grand Prix,2022,HARD,1.0,4.0,0
STR,aston_martin,Australian Grand Prix,2022,MEDIUM,4.0,3.0,0
STR,aston_martin,Australian Grand Prix,2022,HARD,5.0,19.0,1
STR,aston_martin,Australian Grand Prix,2022,HARD,24.0,39.0,1
MAG,haas,Australian Grand Prix,2022,HARD,1.0,39.0,1
MAG,haas,Australian Grand Prix,2022,MEDIUM,40.0,20.0,1
TSU,racing_bulls,Australian Grand Prix,2022,MEDIUM,1.0,18.0,1
TSU,racing_bulls,Australian Grand Prix,2022,HARD,19.0,39.0,1
ALB,williams,Australian Grand Prix,2022,HARD,1.0,57.0,0
ALB,williams,Australian Grand Prix,2022,SOFT,58.0,1.0,0
ZHO,sauber,Australian Grand Prix,2022,MEDIUM,1.0,21.0,1
ZHO,sauber,Australian Grand Prix,2022,HARD,22.0,37.0,1
RIC,mclaren,Australian Grand Prix,2022,MEDIUM,1.0,21.0,1
RIC,mclaren,Australian Grand Prix,2022,HARD,22.0,37.0,1
OCO,alpine,Australian Grand Prix,2022,MEDIUM,1.0,17.0,1
OCO,alpine,Australian Grand Prix,2022,HARD,18.0,41.0,1
NOR,mclaren,Australian Grand Prix,2022,MEDIUM,1.0,20.0,1
NOR,mclaren,Australian Grand Prix,2022,HARD,21.0,38.0,1
HAM,mercedes,Australian Grand Prix,2022,MEDIUM,1.0,22.0,1
HAM,mercedes,Australian Grand Prix,2022,HARD,23.0,36.0,1
MSC,haas,Australian Grand Prix,2022,MEDIUM,1.0,16.0,1
MSC,haas,Australian Grand Prix,2022,HARD,15.0,43.0,1
VET,aston_martin,Australian Grand Prix,2022,HARD,1.0,24.0,1
SAI,ferrari,Australian Grand Prix,2022,HARD,1.0,2.0,0
LAT,williams,Australian Grand Prix,2022,MEDIUM,1.0,13.0,1
LAT,williams,Australian Grand Prix,2022,HARD,14.0,11.0,0
LAT,williams,Australian Grand Prix,2022,HARD,24.0,34.0,1
RUS,mercedes,Australian Grand Prix,2022,MEDIUM,1.0,23.0,1
RUS,mercedes,Australian Grand Prix,2022,HARD,24.0,35.0,1
BOT,sauber,Australian Grand Prix,2022,MEDIUM,1.0,22.0,1
VER,red_bull,Emilia Romagna Grand Prix,2022,MEDIUM,20.0,32.0,1
VER,red_bull,Emilia Romagna Grand Prix,2022,SOFT,52.0,12.0,1
PER,red_bull,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,32.0,1
PER,red_bull,Emilia Romagna Grand Prix,2022,SOFT,51.0,13.0,1
NOR,mclaren,Emilia Romagna Grand Prix,2022,MEDIUM,20.0,44.0,1
RUS,mercedes,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,45.0,0
BOT,sauber,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,45.0,0
LEC,ferrari,Emilia Romagna Grand Prix,2022,MEDIUM,20.0,30.0,1
LEC,ferrari,Emilia Romagna Grand Prix,2022,SOFT,50.0,4.0,0
LEC,ferrari,Emilia Romagna Grand Prix,2022,SOFT,54.0,10.0,1
TSU,racing_bulls,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,45.0,0
VET,aston_martin,Emilia Romagna Grand Prix,2022,MEDIUM,18.0,48.0,0
MAG,haas,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,47.0,0
STR,aston_martin,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,46.0,0
ALB,williams,Emilia Romagna Grand Prix,2022,MEDIUM,18.0,45.0,0
GAS,racing_bulls,Emilia Romagna Grand Prix,2022,MEDIUM,18.0,45.0,0
HAM,mercedes,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,44.0,1
OCO,alpine,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,44.0,1
ZHO,sauber,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,44.0,1
LAT,williams,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,44.0,1
MSC,haas,Emilia Romagna Grand Prix,2022,MEDIUM,19.0,36.0,1
MSC,haas,Emilia Romagna Grand Prix,2022,SOFT,53.0,10.0,1
RIC,mclaren,Emilia Romagna Grand Prix,2022,MEDIUM,17.0,14.0,1
RIC,mclaren,Emilia Romagna Grand Prix,2022,HARD,31.0,32.0,1
VER,red_bull,Miami Grand Prix,2022,MEDIUM,1.0,26.0,1
VER,red_bull,Miami Grand Prix,2022,HARD,27.0,31.0,1
GAS,racing_bulls,Miami Grand Prix,2022,MEDIUM,1.0,16.0,1
GAS,racing_bulls,Miami Grand Prix,2022,HARD,17.0,24.0,1
GAS,racing_bulls,Miami Grand Prix,2022,SOFT,41.0,8.0,1
PER,red_bull,Miami Grand Prix,2022,MEDIUM,1.0,27.0,1
PER,red_bull,Miami Grand Prix,2022,HARD,28.0,14.0,0
PER,red_bull,Miami Grand Prix,2022,MEDIUM,42.0,16.0,1
ALO,alpine,Miami Grand Prix,2022,MEDIUM,1.0,15.0,1
ALO,alpine,Miami Grand Prix,2022,HARD,16.0,43.0,1
LEC,ferrari,Miami Grand Prix,2022,MEDIUM,1.0,24.0,1
LEC,ferrari,Miami Grand Prix,2022,HARD,25.0,33.0,1
STR,aston_martin,Miami Grand Prix,2022,HARD,1.0,42.0,1
STR,aston_martin,Miami Grand Prix,2022,MEDIUM,41.0,19.0,1
MAG,haas,Miami Grand Prix,2022,MEDIUM,1.0,12.0,1
MAG,haas,Miami Grand Prix,2022,HARD,13.0,30.0,1
MAG,haas,Miami Grand Prix,2022,MEDIUM,43.0,15.0,1
TSU,racing_bulls,Miami Grand Prix,2022,MEDIUM,1.0,11.0,0
TSU,racing_bulls,Miami Grand Prix,2022,HARD,12.0,30.0,1
TSU,racing_bulls,Miami Grand Prix,2022,SOFT,42.0,19.0,1
ALB,williams,Miami Grand Prix,2022,MEDIUM,1.0,16.0,1
ALB,williams,Miami Grand Prix,2022,HARD,17.0,41.0,1
ZHO,sauber,Miami Grand Prix,2022,MEDIUM,1.0,6.0,0
RIC,mclaren,Miami Grand Prix,2022,MEDIUM,1.0,30.0,1
RIC,mclaren,Miami Grand Prix,2022,HARD,31.0,11.0,0
RIC,mclaren,Miami Grand Prix,2022,SOFT,42.0,16.0,1
OCO,alpine,Miami Grand Prix,2022,HARD,1.0,41.0,1
OCO,alpine,Miami Grand Prix,2022,SOFT,42.0,16.0,1
NOR,mclaren,Miami Grand Prix,2022,MEDIUM,1.0,18.0,1
NOR,mclaren,Miami Grand Prix,2022,HARD,19.0,22.0,1
HAM,mercedes,Miami Grand Prix,2022,MEDIUM,1.0,22.0,1
HAM,mercedes,Miami Grand Prix,2022,HARD,23.0,35.0,1
MSC,haas,Miami Grand Prix,2022,MEDIUM,1.0,14.0,1
MSC,haas,Miami Grand Prix,2022,HARD,15.0,40.0,1
MSC,haas,Miami Grand Prix,2022,MEDIUM,55.0,3.0,0
VET,aston_martin,Miami Grand Prix,2022,HARD,1.0,43.0,1
VET,aston_martin,Miami Grand Prix,2022,MEDIUM,42.0,15.0,1
SAI,ferrari,Miami Grand Prix,2022,MEDIUM,1.0,27.0,1
SAI,ferrari,Miami Grand Prix,2022,HARD,28.0,30.0,1
LAT,williams,Miami Grand Prix,2022,HARD,1.0,34.0,1
LAT,williams,Miami Grand Prix,2022,MEDIUM,35.0,23.0,1
RUS,mercedes,Miami Grand Prix,2022,HARD,1.0,40.0,1
RUS,mercedes,Miami Grand Prix,2022,MEDIUM,41.0,17.0,1
BOT,sauber,Miami Grand Prix,2022,MEDIUM,1.0,26.0,1
VER,red_bull,Spanish Grand Prix,2022,SOFT,1.0,16.0,1
VER,red_bull,Spanish Grand Prix,2022,MEDIUM,14.0,15.0,1
VER,red_bull,Spanish Grand Prix,2022,SOFT,29.0,19.0,1
VER,red_bull,Spanish Grand Prix,2022,MEDIUM,45.0,22.0,1
PER,red_bull,Spanish Grand Prix,2022,SOFT,1.0,20.0,1
PER,red_bull,Spanish Grand Prix,2022,MEDIUM,18.0,20.0,1
PER,red_bull,Spanish Grand Prix,2022,MEDIUM,38.0,16.0,1
PER,red_bull,Spanish Grand Prix,2022,SOFT,54.0,16.0,1
RUS,mercedes,Spanish Grand Prix,2022,SOFT,1.0,16.0,1
RUS,mercedes,Spanish Grand Prix,2022,MEDIUM,14.0,23.0,1
RUS,mercedes,Spanish Grand Prix,2022,MEDIUM,37.0,15.0,1
RUS,mercedes,Spanish Grand Prix,2022,SOFT,52.0,17.0,1
SAI,ferrari,Spanish Grand Prix,2022,SOFT,1.0,13.0,1
SAI,ferrari,Spanish Grand Prix,2022,MEDIUM,11.0,21.0,1
SAI,ferrari,Spanish Grand Prix,2022,MEDIUM,32.0,14.0,1
SAI,ferrari,Spanish Grand Prix,2022,SOFT,46.0,24.0,1
HAM,mercedes,Spanish Grand Prix,2022,MEDIUM,1.0,1.0,0
HAM,mercedes,Spanish Grand Prix,2022,SOFT,2.0,23.0,1
HAM,mercedes,Spanish Grand Prix,2022,MEDIUM,23.0,26.0,1
HAM,mercedes,Spanish Grand Prix,2022,SOFT,49.0,21.0,1
BOT,sauber,Spanish Grand Prix,2022,SOFT,1.0,17.0,1
BOT,sauber,Spanish Grand Prix,2022,MEDIUM,15.0,20.0,1
BOT,sauber,Spanish Grand Prix,2022,MEDIUM,35.0,32.0,1
OCO,alpine,Spanish Grand Prix,2022,SOFT,1.0,13.0,1
OCO,alpine,Spanish Grand Prix,2022,MEDIUM,14.0,22.0,1
OCO,alpine,Spanish Grand Prix,2022,SOFT,36.0,20.0,1
OCO,alpine,Spanish Grand Prix,2022,SOFT,53.0,17.0,1
NOR,mclaren,Spanish Grand Prix,2022,SOFT,1.0,12.0,1
NOR,mclaren,Spanish Grand Prix,2022,MEDIUM,13.0,21.0,1
NOR,mclaren,Spanish Grand Prix,2022,SOFT,34.0,21.0,1
NOR,mclaren,Spanish Grand Prix,2022,SOFT,52.0,18.0,1
ALO,alpine,Spanish Grand Prix,2022,SOFT,1.0,10.0,1
ALO,alpine,Spanish Grand Prix,2022,MEDIUM,11.0,21.0,1
ALO,alpine,Spanish Grand Prix,2022,SOFT,32.0,22.0,1
ALO,alpine,Spanish Grand Prix,2022,SOFT,54.0,14.0,1
TSU,racing_bulls,Spanish Grand Prix,2022,SOFT,1.0,11.0,1
TSU,racing_bulls,Spanish Grand Prix,2022,MEDIUM,12.0,21.0,1
TSU,racing_bulls,Spanish Grand Prix,2022,SOFT,33.0,23.0,1
TSU,racing_bulls,Spanish Grand Prix,2022,SOFT,53.0,16.0,1
VET,aston_martin,Spanish Grand Prix,2022,SOFT,1.0,24.0,1
VET,aston_martin,Spanish Grand Prix,2022,SOFT,22.0,24.0,1
VET,aston_martin,Spanish Grand Prix,2022,MEDIUM,43.0,24.0,1
RIC,mclaren,Spanish Grand Prix,2022,SOFT,1.0,14.0,1
RIC,mclaren,Spanish Grand Prix,2022,SOFT,12.0,23.0,1
RIC,mclaren,Spanish Grand Prix,2022,MEDIUM,32.0,17.0,1
RIC,mclaren,Spanish Grand Prix,2022,SOFT,49.0,20.0,1
GAS,racing_bulls,Spanish Grand Prix,2022,SOFT,1.0,10.0,1
GAS,racing_bulls,Spanish Grand Prix,2022,MEDIUM,11.0,19.0,1
GAS,racing_bulls,Spanish Grand Prix,2022,SOFT,30.0,20.0,1
GAS,racing_bulls,Spanish Grand Prix,2022,SOFT,47.0,22.0,1
MSC,haas,Spanish Grand Prix,2022,SOFT,1.0,14.0,1
MSC,haas,Spanish Grand Prix,2022,SOFT,13.0,21.0,1
MSC,haas,Spanish Grand Prix,2022,MEDIUM,31.0,35.0,1
STR,aston_martin,Spanish Grand Prix,2022,SOFT,1.0,17.0,1
STR,aston_martin,Spanish Grand Prix,2022,SOFT,15.0,16.0,1
STR,aston_martin,Spanish Grand Prix,2022,MEDIUM,28.0,20.0,1
STR,aston_martin,Spanish Grand Prix,2022,SOFT,47.0,19.0,1
LAT,williams,Spanish Grand Prix,2022,SOFT,1.0,12.0,1
LAT,williams,Spanish Grand Prix,2022,MEDIUM,13.0,14.0,1
LAT,williams,Spanish Grand Prix,2022,SOFT,27.0,24.0,1
LAT,williams,Spanish Grand Prix,2022,SOFT,51.0,17.0,1
MAG,haas,Spanish Grand Prix,2022,SOFT,1.0,3.0,0
MAG,haas,Spanish Grand Prix,2022,MEDIUM,2.0,28.0,1
MAG,haas,Spanish Grand Prix,2022,HARD,30.0,35.0,1
ALB,williams,Spanish Grand Prix,2022,SOFT,1.0,11.0,1
ALB,williams,Spanish Grand Prix,2022,MEDIUM,12.0,14.0,1
ALB,williams,Spanish Grand Prix,2022,SOFT,26.0,20.0,1
ALB,williams,Spanish Grand Prix,2022,MEDIUM,46.0,9.0,0
ALB,williams,Spanish Grand Prix,2022,SOFT,55.0,13.0,1
ZHO,sauber,Spanish Grand Prix,2022,SOFT,1.0,10.0,1
ZHO,sauber,Spanish Grand Prix,2022,MEDIUM,11.0,18.0,1
LEC,ferrari,Spanish Grand Prix,2022,SOFT,1.0,21.0,1
VER,red_bull,Monaco Grand Prix,2022,HARD,23.0,8.0,0
VER,red_bull,Monaco Grand Prix,2022,MEDIUM,31.0,34.0,1
GAS,racing_bulls,Monaco Grand Prix,2022,HARD,3.0,28.0,1
GAS,racing_bulls,Monaco Grand Prix,2022,HARD,31.0,42.0,1
PER,red_bull,Monaco Grand Prix,2022,HARD,23.0,8.0,0
PER,red_bull,Monaco Grand Prix,2022,MEDIUM,31.0,34.0,1
ALO,alpine,Monaco Grand Prix,2022,HARD,1.0,30.0,1
ALO,alpine,Monaco Grand Prix,2022,MEDIUM,31.0,34.0,1
LEC,ferrari,Monaco Grand Prix,2022,HARD,22.0,43.0,1
STR,aston_martin,Monaco Grand Prix,2022,HARD,2.0,11.0,0
STR,aston_martin,Monaco Grand Prix,2022,HARD,13.0,58.0,0
TSU,racing_bulls,Monaco Grand Prix,2022,HARD,7.0,23.0,1
TSU,racing_bulls,Monaco Grand Prix,2022,MEDIUM,30.0,27.0,1
TSU,racing_bulls,Monaco Grand Prix,2022,SOFT,57.0,7.0,0
ALB,williams,Monaco Grand Prix,2022,HARD,1.0,22.0,1
ALB,williams,Monaco Grand Prix,2022,MEDIUM,23.0,27.0,1
ZHO,sauber,Monaco Grand Prix,2022,HARD,1.0,29.0,1
ZHO,sauber,Monaco Grand Prix,2022,MEDIUM,30.0,34.0,1
RIC,mclaren,Monaco Grand Prix,2022,HARD,1.0,30.0,1
RIC,mclaren,Monaco Grand Prix,2022,HARD,31.0,45.0,1
OCO,alpine,Monaco Grand Prix,2022,HARD,1.0,30.0,1
OCO,alpine,Monaco Grand Prix,2022,MEDIUM,31.0,34.0,1
NOR,mclaren,Monaco Grand Prix,2022,HARD,23.0,29.0,1
NOR,mclaren,Monaco Grand Prix,2022,MEDIUM,52.0,13.0,1
HAM,mercedes,Monaco Grand Prix,2022,HARD,23.0,8.0,0
HAM,mercedes,Monaco Grand Prix,2022,MEDIUM,31.0,34.0,1
MSC,haas,Monaco Grand Prix,2022,HARD,5.0,21.0,1
VET,aston_martin,Monaco Grand Prix,2022,HARD,7.0,25.0,1
VET,aston_martin,Monaco Grand Prix,2022,HARD,31.0,42.0,1
SAI,ferrari,Monaco Grand Prix,2022,HARD,1.0,30.0,1
SAI,ferrari,Monaco Grand Prix,2022,HARD,31.0,43.0,1
LAT,williams,Monaco Grand Prix,2022,HARD,2.0,1.0,0
LAT,williams,Monaco Grand Prix,2022,MEDIUM,3.0,61.0,0
RUS,mercedes,Monaco Grand Prix,2022,HARD,1.0,30.0,1
RUS,mercedes,Monaco Grand Prix,2022,MEDIUM,31.0,34.0,1
BOT,sauber,Monaco Grand Prix,2022,HARD,1.0,30.0,1
VER,red_bull,Azerbaijan Grand Prix,2022,MEDIUM,1.0,18.0,1
VER,red_bull,Azerbaijan Grand Prix,2022,HARD,19.0,15.0,0
VER,red_bull,Azerbaijan Grand Prix,2022,HARD,34.0,18.0,0
GAS,racing_bulls,Azerbaijan Grand Prix,2022,MEDIUM,1.0,9.0,0
GAS,racing_bulls,Azerbaijan Grand Prix,2022,HARD,10.0,42.0,1
PER,red_bull,Azerbaijan Grand Prix,2022,MEDIUM,1.0,16.0,1
PER,red_bull,Azerbaijan Grand Prix,2022,HARD,17.0,17.0,0
PER,red_bull,Azerbaijan Grand Prix,2022,HARD,34.0,18.0,0
ALO,alpine,Azerbaijan Grand Prix,2022,MEDIUM,1.0,18.0,1
ALO,alpine,Azerbaijan Grand Prix,2022,HARD,19.0,33.0,1
LEC,ferrari,Azerbaijan Grand Prix,2022,MEDIUM,1.0,9.0,0
LEC,ferrari,Azerbaijan Grand Prix,2022,HARD,10.0,12.0,0
STR,aston_martin,Azerbaijan Grand Prix,2022,HARD,1.0,31.0,1
STR,aston_martin,Azerbaijan Grand Prix,2022,MEDIUM,31.0,17.0,1
MAG,haas,Azerbaijan Grand Prix,2022,MEDIUM,1.0,11.0,0
MAG,haas,Azerbaijan Grand Prix,2022,HARD,10.0,23.0,1
TSU,racing_bulls,Azerbaijan Grand Prix,2022,MEDIUM,1.0,9.0,0
TSU,racing_bulls,Azerbaijan Grand Prix,2022,HARD,10.0,29.0,1
TSU,racing_bulls,Azerbaijan Grand Prix,2022,SOFT,39.0,15.0,1
ALB,williams,Azerbaijan Grand Prix,2022,MEDIUM,1.0,9.0,0
ALB,williams,Azerbaijan Grand Prix,2022,HARD,10.0,20.0,1
ALB,williams,Azerbaijan Grand Prix,2022,HARD,30.0,21.0,1
ZHO,sauber,Azerbaijan Grand Prix,2022,MEDIUM,1.0,9.0,0
ZHO,sauber,Azerbaijan Grand Prix,2022,HARD,10.0,14.0,0
RIC,mclaren,Azerbaijan Grand Prix,2022,HARD,1.0,33.0,1
RIC,mclaren,Azerbaijan Grand Prix,2022,MEDIUM,34.0,18.0,1
OCO,alpine,Azerbaijan Grand Prix,2022,HARD,1.0,33.0,1
OCO,alpine,Azerbaijan Grand Prix,2022,MEDIUM,34.0,18.0,1
